VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,여행일수,방문지역,거주지,연령대,동행유형
2305290003,f_f001187,23,메가박스 경주,2023-05-29,2023-05-29,경북 경주시 원효로 110,경북 경주시 노동동 55-1,129.2128771,35.8416595,,,POI02001TR010364V,메가박스 경주,150,3,N,11,,4,4,4,,2023-05-26,2023-05-30,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부모 동반/일반미션",5,"부산,울산,경남 방문",경상권 외 거주,39세 이하,부모 동반
2306090002,f_f001208,2,면옥 향천,2023-06-09,2023-06-09,부산 해운대구 해운대로383번길 26,부산 해운대구 우동 1185-77,129.1393887,35.1701112,,,POI01000000E0XQEB,김정영분식면옥향천,60,11,N,2,,4,4,4,,2023-06-09,2023-06-11,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,자녀동반
2306090003,f_f001208,3,신세계백화점 센텀시티점,2023-06-09,2023-06-09,부산 해운대구 센텀남대로 35,부산 해운대구 우동 1495,129.1290717,35.1686439,,,POI01000TR000416V,신세계백화점 센텀시티점,60,4,Y,7,,5,5,5,,2023-06-09,2023-06-11,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,자녀동반
2306090004,f_f001208,4,한화리조트 해운대,2023-06-09,2023-06-09,부산 해운대구 마린시티3로 52,부산 해운대구 우동 1410-3,129.1449633,35.1543849,,,POI01000TR019824V,한화리조트 해운대,90,24,Y,4,4,4,4,4,,2023-06-09,2023-06-11,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,자녀동반
2306090005,f_f001208,5,더베이 11,2023-06-09,2023-06-09,부산 해운대구 동백로 52,부산 해운대구 우동 747-7,129.1520211,35.1565648,,,POI01000TR040498V,더베이101,60,4,Y,4,,4,4,4,,2023-06-09,2023-06-11,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,자녀동반
2306090006,f_f001208,6,한화리조트 해운대,2023-06-09,2023-06-10,부산 해운대구 마린시티3로 52,부산 해운대구 우동 1410-3,129.1449633,35.1543849,,,POI01000TR019824V,한화리조트 해운대,60,24,Y,4,4,4,4,4,,2023-06-09,2023-06-11,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,자녀동반
2306100001,f_f001208,7,이케아 동부산점,2023-06-10,2023-06-10,부산 기장군 기장읍 동부산관광3로 17,부산 기장군 기장읍 당사리 532,129.2104793,35.1907965,,,POI01000TR014886V,이케아 동부산점,60,4,Y,7,,5,5,5,,2023-06-09,2023-06-11,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,자녀동반
2306100002,f_f001208,8,국립부산과학관,2023-06-10,2023-06-10,부산 기장군 기장읍 동부산관광6로 59,부산 기장군 기장읍 석산리 293,129.2127078,35.2046404,,,POI010000009BHLQ8,국립부산과학관,90,13,N,5,,5,5,5,,2023-06-09,2023-06-11,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,자녀동반
2306100003,f_f001208,9,신세계 프리미엄 아웃렛 부산,2023-06-10,2023-06-10,부산 기장군 장안읍 정관로 1133,부산 기장군 장안읍 좌천리 545,129.2350791,35.3237936,,,POI01000TR037703V,신세계프리미엄아울렛 부산,60,4,Y,7,,5,5,5,,2023-06-09,2023-06-11,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,자녀동반
2305270002,f_f001217,2,아레마,2023-05-27,2023-05-27,부산 해운대구 마린시티2로 33,부산 해운대구 우동 1407,129.1442037,35.15638,,,POI02001TR031587V,하레마,90,11,N,2,,5,5,5,,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270003,f_f001217,3,이케아 동부산점,2023-05-27,2023-05-27,부산 기장군 기장읍 동부산관광3로 17,부산 기장군 기장읍 당사리 532,129.2104793,35.1907965,,,POI01000TR014886V,이케아 동부산점,210,10,N,1,,5,5,5,,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270004,f_f001217,4,하이디라오 부산역점,2023-05-27,2023-05-27,부산 동구 중앙대로 175,부산 동구 초량동 1210-5,129.03839,35.1132164,,,POI010000006UDDBX,하이디라오 부산역점,90,11,N,2,,5,5,5,,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270006,f_f001217,6,브라운 도트 호텔 부산진역점,2023-05-27,2023-05-28,부산 동구 진성로 7,부산 동구 수정동 1-91,129.0484275,35.1295241,,,POI02001TR013548V,브라운도트호텔 부산진역점,1350,24,N,8,1,3,3,3,,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305280001,f_f001217,7,밀양가산돼지국밥,2023-05-28,2023-05-28,부산 동구 자성로133번길 45,부산 동구 범일동 830-173,129.0625877,35.1405249,,,POI01000000DZYM5X,밀양가산돼지국밥(범일점),30,11,N,2,,5,5,5,,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305280002,f_f001217,8,부산 시민회관,2023-05-28,2023-05-28,부산 동구 자성로133번길 16,부산 동구 범일동 830-31,129.0652864,35.1387866,,,POI010000009FWT2B,부산시민회관,180,3,N,1,,4,4,4,,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270002,f_f001246,10,그랜드 모멘트 유스호스텔,2023-05-27,2023-05-28,부산 남구 황령대로 401-9,부산 남구 대연동 산 24-3,129.1002661,35.1455935,,,POI02001TR004136V,그랜드모먼트 유스호스텔,30,24,N,7,1,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270003,f_f001246,2,부산역,2023-05-27,2023-05-27,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.1151092,,,POI01000TR040141V,부산역,30,9,Y,11,,3,3,3,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270004,f_f001246,3,할미 국밥,2023-05-27,2023-05-27,부산 동구 중앙대로533번길 4,부산 동구 범일동 28-5,129.0561667,35.1410108,,,POI01000000C9FKIY,할매국밥,30,11,N,2,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270005,f_f001246,4,광안리해수욕장,2023-05-27,2023-05-27,부산 수영구 광안해변로 219,부산 수영구 광안동 192-20,129.1189761,35.1531933,,,POI01000TR030726V,광안리해수욕장,90,1,Y,1,,4,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270006,f_f001246,5,까사 부사로 광안점,2023-05-27,2023-05-27,부산 수영구 광안해변로 179,부산 수영구 광안동 200-4,129.1159545,35.1505715,,,POI01000TR013602V,까사부사노 광안점,90,11,N,1,,4,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270007,f_f001246,6,그랜드 모멘트 유스호스텔,2023-05-27,2023-05-27,부산 남구 황령대로 401-9,부산 남구 대연동 산 24-3,129.1002661,35.1455935,,,POI02001TR004137V,그랜드모먼트 유스호스텔,90,24,N,7,1,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270008,f_f001246,7,부산요트투어 위드 요트,2023-05-27,2023-05-27,,부산 해운대구 우동 1394,129.1392364,35.1610303,,,POI01000000DC9EOW,광안리요트투어,90,5,N,1,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270009,f_f001246,8,더 행복한 횟집,2023-05-27,2023-05-27,부산 수영구 민락수변로 29,부산 수영구 민락동 181-223,129.124722,35.1531395,,,POI0100000083LLS5,the행복한횟집,90,11,Y,4,,4,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270010,f_f001246,9,광안리해수욕장,2023-05-27,2023-05-27,부산 수영구 광안해변로 219,부산 수영구 광안동 192-20,129.1189761,35.1531933,,,POI01000TR030726V,광안리해수욕장,60,1,Y,1,,4,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305280001,f_f001246,11,해물 포장마차촌,2023-05-28,2023-05-28,,부산 기장군 기장읍 연화리 119-10,129.2282112,35.2178547,,,POI01000TR031257V,해물포장마차촌,90,4,N,1,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305280002,f_f001246,12,피크 스퀘어,2023-05-28,2023-05-28,부산 기장군 기장읍 기장해안로 864,부산 기장군 기장읍 죽성리 411,129.2440998,35.2325918,,,POI010000006TE96O,피크스퀘어,90,11,N,2,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305280003,f_f001246,13,마티에오시리아호텔,2023-05-28,2023-05-28,부산 기장군 기장읍 동부산관광7로 17,부산 기장군 기장읍 시랑리 736,129.2151252,35.1885867,,,POI01000TR002300V,마티에오시리아호텔,150,24,N,1,1,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305280004,f_f001246,14,이케아 동부산점,2023-05-28,2023-05-28,부산 기장군 기장읍 동부산관광3로 17,부산 기장군 기장읍 당사리 532,129.2104793,35.1907965,,,POI01000TR014886V,이케아 동부산점,90,4,N,1,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305280005,f_f001246,15,마티에오시리아호텔,2023-05-28,2023-05-29,부산 기장군 기장읍 동부산관광7로 17,부산 기장군 기장읍 시랑리 736,129.2151252,35.1885867,,,POI01000TR002300V,마티에오시리아호텔,180,24,N,1,1,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305290001,f_f001246,16,재성 밀면,2023-05-29,2023-05-29,부산 기장군 기장읍 기장해안로 128,부산 기장군 기장읍 시랑리 723,129.2135303,35.1900866,,,POI01000TR037610V,재성밀면,30,11,N,8,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305290002,f_f001246,17,롯데 프리미엄 아웃렛 동부산점,2023-05-29,2023-05-29,부산 기장군 기장읍 기장해안로 147,부산 기장군 기장읍 당사리 524,129.2125445,35.1916608,,,POI01000TR034815V,롯데프리미엄아울렛 동부산점,90,4,N,1,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305290003,f_f001246,18,카페 윤,2023-05-29,2023-05-29,부산 기장군 기장읍 기장해안로 34-16,부산 기장군 기장읍 시랑리 631,129.2113307,35.1818706,,,POI02001TR029129V,카페윤,60,11,N,2,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305290004,f_f001246,19,행리단길,2023-05-29,2023-05-29,,부산 해운대구 우동 517-14,129.1579088,35.165111,,,POI01000TR028835V,해리단길,60,4,Y,4,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305290005,f_f001246,20,부산역,2023-05-29,2023-05-29,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.1151092,,,POI01000TR040141V,부산역,30,9,Y,11,,3,3,3,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2305270002,f_f001253,2,분황사,2023-05-27,2023-05-27,경북 경주시 분황로 94-11,경북 경주시 구황동 312,129.2339233,35.8410446,,,POI01000TR005498V,분황사,60,2,N,11,,4,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305270003,f_f001253,4,첨성대,2023-05-27,2023-05-27,,경북 경주시 인왕동 910-30,129.2190202,35.834718,,,POI01000TR003385V,첨성대,30,2,Y,4,,4,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305270004,f_f001253,3,대릉원,2023-05-27,2023-05-27,경북 경주시 계림로 9,경북 경주시 황남동 268-10,129.2123347,35.83815,,,POI01000TR032143V,대릉원,60,2,Y,1,,4,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305270005,f_f001253,5,국립경주박물관,2023-05-27,2023-05-27,경북 경주시 일정로 186,경북 경주시 인왕동 76,129.2279503,35.8292339,,,POI010000009GI2HM,국립경주박물관,60,2,Y,1,,4,3,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305270006,f_f001253,6,동궁과 월지,2023-05-27,2023-05-27,경북 경주시 원화로 102,경북 경주시 인왕동 506-1,129.2269755,35.8347763,,,POI01000TR019222V,동궁과월지,60,2,Y,6,,5,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305280001,f_f001253,9,국립부산과학관,2023-05-28,2023-05-28,부산 기장군 기장읍 동부산관광6로 59,부산 기장군 기장읍 석산리 293,129.2127078,35.2046404,,,POI010000009BHLQ8,국립부산과학관,240,12,N,2,,4,5,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305280002,f_f001253,10,명륜 진사 갈비 부산 해운대점,2023-05-28,2023-05-28,부산 해운대구 양운로80번길 8,부산 해운대구 좌동 1464-4,129.1760097,35.1706598,,,POI02001TR010510V,명륜진사갈비 부산해운대점,90,4,N,2,,5,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305280003,f_f001253,11,NC백화점 해운대점,2023-05-28,2023-05-28,부산 해운대구 해운대로 813,부산광역시 해운대구 좌동 1467-4대,129.1770742,35.1705823,,,POI01000000E83N5D,NC백화점해운대점,120,4,Y,6,,5,5,4,26350,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305280004,f_f001253,12,대림 1차 아파트,2023-05-28,2023-05-29,부산 해운대구 대천로103번길 47,부산 해운대구 좌동 1396,129.1730288,35.1785668,,,POI01000000DQOO0B,해운대대림1차아파트,180,22,,,,,,,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305290001,f_f001253,13,롯데 프리미엄 아웃렛 동부산점,2023-05-29,2023-05-29,부산 기장군 기장읍 기장해안로 147,부산 기장군 기장읍 당사리 524,129.2125445,35.1916608,,,POI01000TR034815V,롯데프리미엄아울렛 동부산점,210,4,N,2,,4,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305290002,f_f001253,14,월화 횟집,2023-05-29,2023-05-29,부산 기장군 일광읍 문오성길 501-3,부산 기장군 일광읍 칠암리 26,129.2592855,35.2982613,,,POI01000000CL95V2,월화횟집,60,11,N,5,,5,5,5,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2305290003,f_f001253,15,이마트 24 영덕 동해 대로 점,2023-05-29,2023-05-29,경북 영덕군 남정면 동해대로 3462,경북 영덕군 남정면 부경리 199,129.3762062,36.2710827,,,POI02001TR023970V,이마트24 영덕동해대로점,30,10,N,9,,4,4,4,,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,자녀동반
2306020002,f_f001255,2,광명역,2023-06-02,2023-06-02,경기 광명시 광명역로 21,경기 광명시 일직동 276-8,126.884804,37.4164513,,,POI0100000079DDIK,KTX광명역,30,9,Y,6,,5,5,4,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020003,f_f001255,3,부산역,2023-06-02,2023-06-02,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.1151092,,,POI01000TR040141V,부산역,30,9,Y,6,,5,5,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020004,f_f001255,4,카카오 프렌즈 부산역점,2023-06-02,2023-06-02,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0415196,35.1149597,,,POI01000000BGQU5C,카카오프렌즈 부산역점,0,10,N,9,,5,3,3,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020005,f_f001255,5,스토리웨이,2023-06-02,2023-06-02,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0415122,35.1150571,,,POI02001TR018354V,스토리웨이,0,10,N,9,,4,3,3,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020006,f_f001255,6,송정역 동해선,2023-06-02,2023-06-02,부산 해운대구 해운대로 1147,부산 해운대구 송정동 120-1,129.2020856,35.1877667,,,POI01000000BWIQ0B,송정역 동해선,0,9,N,6,,4,4,3,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020007,f_f001255,7,료미 부산 송정점,2023-06-02,2023-06-02,부산 해운대구 송정광어골로 89,부산 해운대구 송정동 446-10,129.1966843,35.1735477,,,POI02001TR009447V,료미 부산송정점,60,11,N,2,,4,2,3,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020008,f_f001255,9,수월 경화,2023-06-02,2023-06-02,부산 해운대구 송정중앙로6번길 188,부산 해운대구 송정동 442-2,129.1965818,35.1761015,,,POI01000000DOOFXX,리추얼오브수월경화,120,11,N,5,,5,5,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020009,f_f001255,10,광수 호텔,2023-06-02,2023-06-02,부산 해운대구 해운대해변로221번길 22,부산 해운대구 우동 645-8,129.1565513,35.1602483,,,POI02001TR003015V,광수호텔,120,24,N,2,1,5,5,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020010,f_f001255,8,칸다 쇼바 해운대점,2023-06-02,2023-06-02,부산 해운대구 구남로30번길 8-3,부산 해운대구 우동 544-15,129.1600901,35.1612864,,,POI010000006T9G3N,칸다소바 해운대점,30,11,N,2,,5,5,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020011,f_f001255,11,아모레 부산 팝업,2023-06-02,2023-06-02,부산 해운대구 구남로 36,부산 해운대구 우동 1343,129.16082,35.1609995,,,POI02001TR019387V,아모레 부산 팝업,30,10,N,9,,4,3,3,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020012,f_f001255,12,해운대 모래축제,2023-06-02,2023-06-02,부산 해운대구 해운대해변로 264,부산 해운대구 우동 620-3,129.159932,35.1587922,,,POI01000000E2LGER,2021년제16회해운대모래축제,0,8,N,2,,4,4,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020013,f_f001255,13,요트 탈래,2023-06-02,2023-06-02,부산 해운대구 동백로 52,부산 해운대구 우동 747-7,129.1520698,35.156582,,,POI010000006T90EI,동백섬마리나클럽하우스,90,5,N,1,,5,5,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020014,f_f001255,14,옵스 마린시티점,2023-06-02,2023-06-02,부산 해운대구 마린시티1로 167,부산 해운대구 우동 1433,129.1504842,35.1575365,,,POI01000000BYZ67H,옵스 마린시티점,30,11,N,2,,4,5,4,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020015,f_f001255,15,더베이 11,2023-06-02,2023-06-02,부산 해운대구 동백로 52,부산 해운대구 우동 747-7,129.1520211,35.1565648,,,POI01000TR040498V,더베이101,60,3,Y,4,,5,5,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020016,f_f001255,16,세븐일레븐 해운대그랜드점,2023-06-02,2023-06-02,부산 해운대구 해운대해변로221번길 16,부산 해운대구 우동 648-21,129.1563547,35.1597832,,,POI02001TR016093V,세븐일레븐 해운대그랜드점,0,10,N,9,,3,3,2,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306020017,f_f001255,17,광수 호텔,2023-06-02,2023-06-03,부산 해운대구 해운대해변로221번길 22,부산 해운대구 우동 645-8,129.1565513,35.1602483,,,POI02001TR003016V,광수호텔,30,24,Y,2,1,5,5,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306030001,f_f001255,18,톤쇼우 광안점,2023-06-03,2023-06-03,부산 수영구 광안해변로279번길 13,부산 수영구 민락동 181-20,129.1247748,35.1564367,,,POI01000TR035776V,톤쇼우 광안점,30,11,N,2,,5,5,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306030002,f_f001255,19,광안 해변공원,2023-06-03,2023-06-03,,부산 수영구 민락동 176-33,129.123364,35.1553513,,,POI02001TR003119V,광안해변공원,0,1,N,9,,3,2,2,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306030003,f_f001255,20,밀란 더 마켓,2023-06-03,2023-06-03,부산 수영구 민락수변로17번길 56,부산 수영구 민락동 113-31,129.127001,35.15428,,,POI01000TR034816V,밀락 더 마켓,120,4,N,2,,5,5,5,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2306030004,f_f001255,21,롯데백화점 광복점,2023-06-03,2023-06-03,부산 중구 중앙대로 2,부산 중구 중앙동6가 36-4,129.0368508,35.0982575,,,POI01000TR010930V,롯데백화점 광복점,90,10,Y,4,,4,3,2,,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
